Playback Hour,Operating System,Browser,Delivery Type,City,Country,ISP,State,Content Quality Entitled,Entitlement Type,Video Type,Audio Language,Title,,,
07/22/2019 3:00:00,Android5.1.1,,streaming,cincinnati,us,Cincinnati_Bell_Telephone,oh,HD,PURCHASE,Feature,en-us,Veronica Mars,,,
07/22/2019 4:00:00,Android5.1.1,,streaming,cincinnati,us,Cincinnati_Bell_Telephone,oh,HD,PURCHASE,Feature,en-us,Veronica Mars,,,
07/23/2019 22:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Mr. Ruggerio's Neighborhood-The Sopranos: The Complete Third Season,,,
07/23/2019 23:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Mr. Ruggerio's Neighborhood-The Sopranos: The Complete Third Season,,,
07/24/2019 0:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Proshai,Livushka-The Sopranos: The Complete Third Season,,
07/25/2019 0:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Proshai,Livushka-The Sopranos: The Complete Third Season,,
07/25/2019 22:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Proshai,Livushka-The Sopranos: The Complete Third Season,,
07/25/2019 22:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Fortunate Son-The Sopranos: The Complete Third Season,,,
07/25/2019 23:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Employee of the Month-The Sopranos: The Complete Third Season,,,
07/26/2019 0:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Another Toothpick-The Sopranos: The Complete Third Season,,,
07/26/2019 21:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Another Toothpick-The Sopranos: The Complete Third Season,,,
07/26/2019 21:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,University-The Sopranos: The Complete Third Season,,,
07/26/2019 22:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Second Opinion-The Sopranos: The Complete Third Season,,,
07/26/2019 23:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,He Is Risen-The Sopranos: The Complete Third Season,,,
07/27/2019 0:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Telltale Moozadell-The Sopranos: The Complete Third Season,,,
07/27/2019 13:00:00,webOS40,,streaming,union,us,charter,ky,UHD,PRIME_SUBSCRIPTION,Feature,en-us,“The Name of the Game”-The Boys - Season 1,,,
07/27/2019 14:00:00,webOS40,,streaming,union,us,charter,ky,UHD,PRIME_SUBSCRIPTION,Feature,en-us,Cherry-The Boys - Season 1,,,
07/27/2019 18:00:00,webOS40,,streaming,union,us,charter,ky,UHD,PRIME_SUBSCRIPTION,Feature,en-us,Cherry-The Boys - Season 1,,,
07/27/2019 19:00:00,webOS40,,streaming,union,us,charter,ky,UHD,PRIME_SUBSCRIPTION,Feature,en-us,Get Some-The Boys - Season 1,,,
07/27/2019 20:00:00,webOS40,,streaming,union,us,charter,ky,UHD,PRIME_SUBSCRIPTION,Feature,en-us,The Female of the Species-The Boys - Season 1,,,
07/27/2019 21:00:00,webOS40,,streaming,union,us,charter,ky,UHD,PRIME_SUBSCRIPTION,Feature,en-us,Good for the Soul-The Boys - Season 1,,,
07/27/2019 22:00:00,webOS40,,streaming,union,us,charter,ky,UHD,PRIME_SUBSCRIPTION,Feature,en-us,The Innocents-The Boys - Season 1,,,
07/27/2019 23:00:00,webOS40,,streaming,union,us,charter,ky,,,,en-us,The Self-Preservation Society-The Boys - Season 1,,,
07/28/2019 0:00:00,webOS40,,streaming,union,us,charter,ky,UHD,PRIME_SUBSCRIPTION,Feature,en-us,You Found Me-The Boys - Season 1,,,
07/28/2019 0:00:00,webOS40,,streaming,union,us,charter,ky,UHD,PRIME_SUBSCRIPTION,Feature,en-us,You Found Me-The Boys - Season 1,,,
07/28/2019 1:00:00,Android5.1.1,,streaming,union,us,charter,ky,UHD,PRIME_SUBSCRIPTION,Feature,en-us,You Found Me-The Boys - Season 1,,,
07/28/2019 1:00:00,Android5.1.1,,streaming,union,us,charter,ky,UHD,PRIME_SUBSCRIPTION,Feature,en-us,You Found Me-The Boys - Season 1,,,
07/28/2019 11:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Pilot-Tom Clancy's Jack Ryan - Season 1,,,
07/28/2019 12:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,French Connection-Tom Clancy's Jack Ryan - Season 1,,,
07/28/2019 23:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,French Connection-Tom Clancy's Jack Ryan - Season 1,,,
07/28/2019 23:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Black 22-Tom Clancy's Jack Ryan - Season 1,,,
07/29/2019 1:00:00,Android5.1.1,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Black 22-Tom Clancy's Jack Ryan - Season 1,,,
08/03/2019 14:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Black 22-Tom Clancy's Jack Ryan - Season 1,,,
08/03/2019 14:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Wolf-Tom Clancy's Jack Ryan - Season 1,,,
08/03/2019 15:00:00,webOS40,,streaming,union,us,charter,ky,,,,en-us,End of Honor-Tom Clancy's Jack Ryan - Season 1,,,
08/03/2019 15:00:00,webOS40,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Sources and Methods-Tom Clancy's Jack Ryan - Season 1,,,
08/03/2019 19:00:00,Android5.1.1,,,union,us,charter,ky,,,,,,,,
08/03/2019 19:00:00,Android5.1.1,,streaming,union,us,charter,ky,,,,en-us,Black 22-Tom Clancy's Jack Ryan - Season 1,,,
08/03/2019 19:00:00,Android5.1.1,,,union,us,charter,ky,,,,,,,,
08/03/2019 19:00:00,Android5.1.1,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Sources and Methods-Tom Clancy's Jack Ryan - Season 1,,,
08/03/2019 19:00:00,Android5.1.1,,,union,us,charter,ky,,,,,,,,
08/03/2019 19:00:00,Android5.1.1,,,union,us,charter,ky,,,,,,,,
08/03/2019 19:00:00,Android5.1.1,,,union,us,charter,ky,,,,,,,,
08/03/2019 19:00:00,Android5.1.1,,,union,us,charter,ky,,,,,,,,
08/03/2019 19:00:00,Android5.1.1,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Boy-Tom Clancy's Jack Ryan - Season 1,,,
08/03/2019 19:00:00,Android5.1.1,,,union,us,charter,ky,,,,,,,,
08/03/2019 20:00:00,Android5.1.1,,,union,us,charter,ky,,,,,,,,
08/03/2019 20:00:00,Android5.1.1,,,union,us,charter,ky,,,,,,,,
08/03/2019 20:00:00,Android5.1.1,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Boy-Tom Clancy's Jack Ryan - Season 1,,,
08/03/2019 20:00:00,Android5.1.1,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Inshallah-Tom Clancy's Jack Ryan - Season 1,,,
08/03/2019 20:00:00,Android5.1.1,,,union,us,charter,ky,,,,,,,,
08/04/2019 1:00:00,Android5.1.1,,,union,us,charter,ky,,,,,,,,
08/04/2019 1:00:00,Android5.1.1,,streaming,union,us,charter,ky,,,,en-us,The Boy-Tom Clancy's Jack Ryan - Season 1,,,
08/04/2019 1:00:00,Android5.1.1,,,union,us,charter,ky,,,,,,,,
08/04/2019 1:00:00,Android5.1.1,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Boy-Tom Clancy's Jack Ryan - Season 1,,,
08/04/2019 1:00:00,Android5.1.1,,streaming,union,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Inshallah-Tom Clancy's Jack Ryan - Season 1,,,
08/04/2019 2:00:00,Android5.1.1,,,union,us,charter,ky,,,,,,,,
08/04/2019 2:00:00,Android5.1.1,,streaming,union,us,charter,ky,,,,en-us,Inshallah-Tom Clancy's Jack Ryan - Season 1,,,
08/04/2019 2:00:00,Android5.1.1,,,union,us,charter,ky,,,,,,,,
08/10/2019 19:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Fate's Right Hand-Justified Season 6,,,
08/10/2019 19:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Pilot-Justified Season 1,,,
08/10/2019 20:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Riverbrook-Justified Season 1,,,
08/11/2019 13:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Riverbrook-Justified Season 1,,,
08/11/2019 14:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Fixer-Justified Season 1,,,
08/11/2019 15:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Long in the Tooth-Justified Season 1,,,
08/11/2019 15:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Long in the Tooth-Justified Season 1,,,
08/11/2019 16:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Lord of War and Thunder-Justified Season 1,,,
08/11/2019 17:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Collection-Justified Season 1,,,
08/13/2019 21:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Telltale Moozadell-The Sopranos: The Complete Third Season,,,
08/13/2019 22:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,To Save Us All from Satan's Power-The Sopranos: The Complete Third Season,,,
08/14/2019 22:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,To Save Us All from Satan's Power-The Sopranos: The Complete Third Season,,,
08/14/2019 22:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Pine Barrens-The Sopranos: The Complete Third Season,,,
08/15/2019 21:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Collection-Justified Season 1,,,
08/15/2019 21:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Blind Spot-Justified Season 1,,,
08/16/2019 21:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Blind Spot-Justified Season 1,,,
08/16/2019 22:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Pine Barrens-The Sopranos: The Complete Third Season,,,
08/16/2019 22:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Amour Fou-The Sopranos: The Complete Third Season,,,
08/16/2019 23:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Army of One-The Sopranos: The Complete Third Season,,,
08/18/2019 13:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Blind Spot-Justified Season 1,,,
08/18/2019 14:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Blowback-Justified Season 1,,,
08/18/2019 14:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Hatless-Justified Season 1,,,
08/18/2019 15:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Hammer-Justified Season 1,,,
08/18/2019 22:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Clip: Opening Intro & Fireball Beach Sprint,,,
08/19/2019 1:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Hammer-Justified Season 1,,,
08/19/2019 1:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Veterans-Justified Season 1,,,
08/20/2019 0:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Veterans-Justified Season 1,,,
08/20/2019 0:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Veterans-Justified Season 1,,,
08/20/2019 0:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Fathers and Sons-Justified Season 1,,,
08/20/2019 1:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Bulletville-Justified Season 1,,,
08/20/2019 23:00:00,ps4,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Coming Home-All Or Nothing: A Season With the Los Angeles Rams - Season 2,,,
08/20/2019 23:00:00,ps4,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Sea to Unsalty Sea-The Grand Tour - Season 3,,,
08/21/2019 0:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Bulletville-Justified Season 1,,,
08/21/2019 0:00:00,ps4,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Batman vs. Two-Face,,,
08/21/2019 1:00:00,ps4,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The World Is Not Enough,,,
08/21/2019 1:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Moonshine War-Justified Season 2,,,
08/21/2019 1:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Moonshine War-Justified Season 2,,,
08/21/2019 1:00:00,ps4,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Fresno,CA-Barn Find Hunter,,
08/21/2019 1:00:00,ps4,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,North Carolina-Barn Find Hunter,,,
08/21/2019 2:00:00,Android5.1.1,,streaming,cincinnati,us,Cincinnati_Bell_Telephone,oh,HD,PRIME_SUBSCRIPTION,Feature,en-us,“The Name of the Game”-The Boys - Season 1,,,
08/21/2019 2:00:00,ps4,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Savannah,GA-Barn Find Hunter,,
08/21/2019 3:00:00,ps4,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Northern California-Barn Find Hunter,,,
08/21/2019 22:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Moonshine War-Justified Season 2,,,
08/21/2019 22:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Life Inside-Justified Season 2,,,
08/24/2019 14:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Life Inside-Justified Season 2,,,
08/24/2019 14:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,I of the Storm-Justified Season 2,,,
08/24/2019 15:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,For Blood or Money-Justified Season 2,,,
08/24/2019 17:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Cottonmouth-Justified Season 2,,,
08/24/2019 18:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Blaze of Glory-Justified Season 2,,,
08/24/2019 19:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Save My Love-Justified Season 2,,,
08/24/2019 20:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Spoil-Justified Season 2,,,
08/24/2019 20:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Brother's Keeper-Justified Season 2,,,
08/24/2019 21:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Debts and Accounts-Justified Season 2,,,
08/24/2019 22:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Full Commitment-Justified Season 2,,,
08/24/2019 22:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Reckoning-Justified Season 2,,,
08/25/2019 0:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Reckoning-Justified Season 2,,,
08/25/2019 1:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Bloody Harlan-Justified Season 2,,,
08/25/2019 1:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Gunfighter-Justified Season 3,,,
08/25/2019 15:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Gunfighter-Justified Season 3,,,
08/25/2019 15:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Cut Ties-Justified Season 3,,,
08/26/2019 1:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Cut Ties-Justified Season 3,,,
08/26/2019 2:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Harlan Roulette-Justified Season 3,,,
08/27/2019 4:00:00,Android5.1.1,,streaming,cincinnati,us,Cincinnati_Bell_Telephone,oh,HD,PRIME_SUBSCRIPTION,Feature,en-us,#IMomSoHard Live-#IMomSoHard Live - Season 1,,,
08/28/2019 2:00:00,Android5.1.1,,streaming,cincinnati,us,Cincinnati_Bell_Telephone,oh,HD,PRIME_SUBSCRIPTION,Feature,en-us,#IMomSoHard Live-#IMomSoHard Live - Season 1,,,
08/28/2019 2:00:00,Android5.1.1,,streaming,cincinnati,us,Cincinnati_Bell_Telephone,oh,HD,PRIME_SUBSCRIPTION,Feature,en-us,#IMomSoHard Live-#IMomSoHard Live - Season 1,,,
08/29/2019 1:00:00,Android5.1.1,,streaming,cincinnati,us,Cincinnati_Bell_Telephone,oh,HD,PRIME_SUBSCRIPTION,Feature,en-us,#IMomSoHard Live-#IMomSoHard Live - Season 1,,,
08/29/2019 2:00:00,Android5.1.1,,streaming,cincinnati,us,Cincinnati_Bell_Telephone,oh,HD,PRIME_SUBSCRIPTION,Feature,en-us,#IMomSoHard Live-#IMomSoHard Live - Season 1,,,
09/01/2019 16:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Harlan Roulette-Justified Season 3,,,
09/01/2019 17:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Devil You Know-Justified Season 3,,,
09/01/2019 18:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Thick as Mud-Justified Season 3,,,
09/01/2019 18:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,When the Guns Come Out-Justified Season 3,,,
09/01/2019 23:00:00,tvOS,,,,US,CINCINNATI BELL TELEPHONE COMPANY LLC,OH,HD,PRIME_SUBSCRIPTION,Feature,,Some Dark God Wakes-Carnival Row - Season 1,,,
09/02/2019 12:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,When the Guns Come Out-Justified Season 3,,,
09/02/2019 13:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Man Behind the Curtain-Justified Season 3,,,
09/02/2019 13:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Watching the Detectives-Justified Season 3,,,
09/02/2019 14:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Loose Ends-Justified Season 3,,,
09/02/2019 15:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Guy Walks Into a Bar-Justified Season 3,,,
09/02/2019 16:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Measures-Justified Season 3,,,
09/02/2019 16:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Coalition-Justified Season 3,,,
09/02/2019 17:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Slaughterhouse-Justified Season 3,,,
09/02/2019 18:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Hole in the Wall-Justified Season 4,,,
09/02/2019 19:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Where's Waldo?-Justified Season 4,,,
09/02/2019 20:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Where's Waldo?-Justified Season 4,,,
09/02/2019 20:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Truth and Consequences-Justified Season 4,,,
09/05/2019 22:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Truth and Consequences-Justified Season 4,,,
09/05/2019 22:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,This Bird Has Flown-Justified Season 4,,,
09/05/2019 23:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Kin-Justified Season 4,,,
09/07/2019 12:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Kin-Justified Season 4,,,
09/07/2019 13:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Foot Chase-Justified Season 4,,,
09/07/2019 13:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Money Trap-Justified Season 4,,,
09/07/2019 14:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Outlaw-Justified Season 4,,,
09/07/2019 15:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Season 4,Episode 9: The Hatchet Tour-Justified Season 4,,
09/07/2019 16:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Get Drew-Justified Season 4,,,
09/07/2019 17:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Decoy-Justified Season 4,,,
09/10/2019 0:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Decoy-Justified Season 4,,,
09/10/2019 0:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Peace of Mind-Justified Season 4,,,
09/11/2019 0:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Peace of Mind-Justified Season 4,,,
09/11/2019 1:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Ghosts-Justified Season 4,,,
09/12/2019 1:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Ghosts-Justified Season 4,,,
09/12/2019 1:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,A Murder of Crowes-Justified Season 5,,,
09/13/2019 0:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,A Murder of Crowes-Justified Season 5,,,
09/13/2019 1:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Kids Aren't All Right-Justified Season 5,,,
09/14/2019 1:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Ghosts-Justified Season 4,,,
09/14/2019 1:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Kids Aren't All Right-Justified Season 5,,,
09/14/2019 1:00:00,Android5.1.1,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Good Intentions-Justified Season 5,,,
09/14/2019 12:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Good Intentions-Justified Season 5,,,
09/14/2019 12:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Over the Mountain-Justified Season 5,,,
09/14/2019 16:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Over the Mountain-Justified Season 5,,,
09/14/2019 16:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Army of One-The Sopranos: The Complete Third Season,,,
09/14/2019 17:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Over the Mountain-Justified Season 5,,,
09/14/2019 17:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Shot All to Hell-Justified Season 5,,,
09/14/2019 18:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Kill the Messenger-Justified Season 5,,,
09/14/2019 22:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Kill the Messenger-Justified Season 5,,,
09/15/2019 11:00:00,webOS40,,streaming,florence,us,charter,ky,HD,PRIME_SUBSCRIPTION,Feature,en-us,Kill the Messenger-Justified Season 5,,,
